Year,Month,Day,Scan_start(UTC),Latitude,Longitude,FRP(MW),Confidence
2018,07,31,1039177,-19.8039,33.9221,16.9489,77
2018,07,31,1039177,-17.8735,48.1519,9.0379,72
2018,07,31,1039177,-18.0286,47.1997,10.9597,77
2018,07,31,1039177,-17.9573,47.5331,11.2374,77
2018,07,31,1039177,-17.99,47.2547,10.5216,76
2018,07,31,1039177,-18.2069,45.9037,5.68149,50
2018,07,31,1039177,-18.1927,45.9485,32.2423,92
2018,07,31,1039177,-18.0572,46.6805,17.4362,78
2018,07,31,1039177,-18.0503,46.6792,30.8915,92
2018,07,31,1039177,-18.0433,46.6779,18.7459,79
2018,07,31,1039177,-18.0377,46.6686,17.8071,80
2018,07,31,1039177,-17.9073,47.4091,6.8899,70
2018,07,31,1039177,-18.4027,44.2242,8.17967,75
2018,07,31,1039177,-19.6234,34.4612,11.8738,73
2018,07,31,1039177,-19.6123,34.46,8.48894,67
2018,07,31,1039177,-19.7222,32.8811,12.4748,62
2018,07,31,1039177,-17.9231,47.0102,39.7422,94
2018,07,31,1039177,-17.7813,47.6006,8.58469,71
2018,07,31,1039177,-19.7172,32.873,14.6756,65
2018,07,31,1039177,-17.812,47.374,8.54584,74
2018,07,31,1039177,-17.8135,47.3652,5.30866,52
2018,07,31,1039177,-18.0016,46.2241,8.01713,67
2018,07,31,1039177,-17.8533,47.0832,11.0126,61
2018,07,31,1039177,-17.8462,47.0823,9.92801,50
2018,07,31,1039177,-17.7301,47.6374,75.9898,100
2018,07,31,1039177,-17.7227,47.6365,11.9174,78
2018,07,31,1039177,-18.0946,45.3823,4.92218,67
2018,07,31,1039177,-18.2715,44.1499,10.4593,80
2018,07,31,1039177,-17.9545,46.0808,16.7473,83
2018,07,31,1039177,-18.2416,44.2122,6.15745,72
2018,07,31,1039177,-18.2363,44.2107,22.1032,89
2018,07,31,1039177,-17.961,45.543,5.80509,71
2018,07,31,1039177,-17.7026,47.0751,62.8991,86
2018,07,31,1039177,-17.7444,46.5608,8.78393,58
2018,07,31,1039177,-17.7457,46.5528,10.2439,77
2018,07,31,1039177,-17.6355,47.1774,15.3648,76
2018,07,31,1039177,-17.7375,46.5595,12.2025,60
2018,07,31,1039177,-17.7654,46.3444,10.8143,78
2018,07,31,1039177,-17.4919,47.8943,32.1209,89
2018,07,31,1039177,-17.4933,47.8858,14.7724,79
2018,07,31,1039177,-19.4779,32.7875,14.3541,64
2018,07,31,1039177,-18.0764,44.2361,10.3548,80
2018,07,31,1039177,-17.4987,47.7659,13.8647,79
2018,07,31,1039177,-17.5621,47.3943,17.0777,83
2018,07,31,1039177,-18.0697,44.235,3.80267,59
2018,07,31,1039177,-19.2054,35.1393,15.4623,78
2018,07,31,1039177,-17.8288,45.6048,11.0641,78
2018,07,31,1039177,-19.2793,34.033,12.5985,54
2018,07,31,1039177,-17.8645,45.2203,5.55618,68
2018,07,31,1039177,-19.2783,34.033,14.0163,74
2018,07,31,1039177,-17.6067,46.4798,9.38537,75
2018,07,31,1039177,-17.4381,47.4433,47.2525,95
2018,07,31,1039177,-17.3537,47.8908,10.7265,76
2018,07,31,1039177,-17.5838,46.402,6.2066,46
2018,07,31,1039177,-17.5152,46.7707,7.79966,73
2018,07,31,1039177,-17.4613,46.9661,12.3149,78
2018,07,31,1039177,-19.137,34.1592,19.2989,80
2018,07,31,1039177,-19.1378,34.1514,22.5619,82
2018,07,31,1039177,-17.5797,45.8502,12.6029,79
2018,07,31,1039177,-17.2851,47.5715,10.2952,65
2018,07,31,1039177,-17.2866,47.5625,30.8817,89
2018,07,31,1039177,-17.3918,46.9452,7.88828,73
2018,07,31,1039177,-19.423,29.8968,25.1405,69
2018,07,31,1039177,-17.1558,48.2236,17.1724,80
2018,07,31,1039177,-17.1575,48.214,14.8787,78
2018,07,31,1039177,-17.2343,47.777,8.73454,72
2018,07,31,1039177,-17.1584,48.2156,32.5614,89
2018,07,31,1039177,-17.5212,45.9346,5.28963,65
2018,07,31,1039177,-17.2828,47.3448,43.7621,94
2018,07,31,1039177,-17.6879,44.7453,6.83165,69
2018,07,31,1039177,-17.689,44.738,12.9632,80
2018,07,31,1039177,-19.4234,29.8884,23.2528,67
2018,07,31,1039177,-17.2811,47.2222,21.9741,86
2018,07,31,1039177,-17.3675,46.7043,6.37371,69
2018,07,31,1039177,-17.6824,44.7368,4.69601,32
2018,07,31,1039177,-17.2524,47.3485,72.7392,100
2018,07,31,1039177,-17.2209,47.3148,14.2467,79
2018,07,31,1039177,-17.2569,47.0162,5.0994,52
2018,07,31,1039177,-17.6671,44.3533,6.1511,74
2018,07,31,1039177,-17.3767,45.9403,13.4009,75
2018,07,31,1039177,-17.5836,44.6302,5.2992,67
2018,07,31,1039177,-18.9029,34.2771,30.8345,87
2018,07,31,1039177,-18.9037,34.2694,9.06659,64
2018,07,31,1039177,-16.9471,48.4005,18.2971,68
2018,07,31,1039177,-17.5261,44.9128,12.8621,80
2018,07,31,1039177,-17.6591,44.0021,6.80691,70
2018,07,31,1039177,-17.0287,47.8441,6.33674,61
2018,07,31,1039177,-17.5049,44.9167,25.228,85
2018,07,31,1039177,-17.2055,46.6343,4.99572,64
2018,07,31,1039177,-17.1658,46.7453,23.4105,88
2018,07,31,1039177,-16.9149,48.1448,9.4762,68
2018,07,31,1039177,-17.4024,45.0569,5.60957,64
2018,07,31,1039177,-17.0676,47.0278,7.0988,68
2018,07,31,1039177,-17.3648,45.1644,8.28747,70
2018,07,31,1039177,-16.8893,47.8468,13.2906,77
2018,07,31,1039177,-17.3415,45.1377,9.55964,61
2018,07,31,1039177,-17.3365,45.1372,7.11863,42
2018,07,31,1039177,-16.8879,47.8489,13.5967,69
2018,07,31,1039177,-17.298,45.2066,6.43167,58
2018,07,31,1039177,-18.8753,32.5014,17.0748,72
2018,07,31,1039177,-18.8762,32.491,16.9357,72
2018,07,31,1039177,-16.8075,48.048,7.81351,53
2018,07,31,1039177,-16.9112,47.3986,33.1432,90
2018,07,31,1039177,-17.0458,46.4655,5.27622,55
2018,07,31,1039177,-17.3407,44.5371,12.1986,81
2018,07,31,1039177,-17.2028,45.3278,5.41204,53
2018,07,31,1039177,-17.204,45.3203,9.00387,75
2018,07,31,1039177,-17.1991,45.2807,4.63885,52
2018,07,31,1039177,-17.1853,45.3243,7.93489,64
2018,07,31,1039177,-16.6617,48.4471,9.36178,71
2018,07,31,1039177,-16.8306,47.4134,10.7725,58
2018,07,31,1039177,-16.8338,47.2611,21.8168,85
2018,07,31,1039177,-16.8512,47.1577,5.64811,61
2018,07,31,1039177,-16.6387,48.0414,10.5848,60
2018,07,31,1039177,-16.6153,48.0866,33.0789,89
2018,07,31,1039177,-16.6856,47.6294,8.37275,69
2018,07,31,1039177,-16.9281,46.1672,10.3856,74
2018,07,31,1039177,-16.8731,46.3289,8.94552,72
2018,07,31,1039177,-18.7548,31.2018,39.1274,80
2018,07,31,1039177,-16.5732,48.059,10.62,73
2018,07,31,1039177,-18.4573,34.1735,11.5611,70
2018,07,31,1039177,-16.8496,46.3413,3.33975,41
2018,07,31,1039177,-18.4986,33.6293,45.1065,89
2018,07,31,1039177,-18.4995,33.6207,34.3534,86
2018,07,31,1039177,-16.6497,47.4836,6.75467,63
2018,07,31,1039177,-16.8485,46.2184,6.24069,70
2018,07,31,1039177,-16.701,47.0532,7.60603,69
2018,07,31,1039177,-16.7037,47.0541,9.96803,72
2018,07,31,1039177,-18.4993,33.6294,40.2183,66
2018,07,31,1039177,-18.5002,33.6209,39.313,66
2018,07,31,1039177,-16.7334,46.6965,8.18655,69
2018,07,31,1039177,-18.3745,34.5043,24.9288,85
2018,07,31,1039177,-16.656,46.8109,23.8752,88
2018,07,31,1039177,-16.6489,46.8097,5.31399,55
2018,07,31,1039177,-16.3785,48.3265,8.74732,72
2018,07,31,1039177,-16.6417,46.8084,6.879,71
2018,07,31,1039177,-16.6544,46.6497,6.66929,57
2018,07,31,1039177,-16.6474,46.6484,28.2548,90
2018,07,31,1039177,-16.6781,46.4607,8.85578,69
2018,07,31,1039177,-18.3337,33.7592,39.6335,89
2018,07,31,1039177,-16.4067,47.5912,10.0977,73
2018,07,31,1039177,-16.1392,49.0059,50.1198,96
2018,07,31,1039177,-16.8583,44.559,7.72883,64
2018,07,31,1039177,-18.2084,34.1789,15.3142,78
2018,07,31,1039177,-18.2198,33.8468,50.5297,92
2018,07,31,1039177,-18.1434,34.4804,9.93819,70
2018,07,31,1039177,-18.1442,34.4731,11.9463,76
2018,07,31,1039177,-18.1931,33.9966,88.4523,98
2018,07,31,1039177,-18.1332,34.472,7.95341,48
2018,07,31,1039177,-18.2018,33.7953,8.31441,34
2018,07,31,1039177,-16.8395,44.4591,16.4202,79
2018,07,31,1039177,-18.2092,33.6027,19.4665,79
2018,07,31,1039177,-18.1502,33.9681,109.146,100
2018,07,31,1039177,-18.1509,33.9603,140.159,100
2018,07,31,1039177,-18.1626,33.8411,18.1214,77
2018,07,31,1039177,-18.1634,33.8328,10.908,42
2018,07,31,1039177,-16.4081,46.9945,27.1831,89
2018,07,31,1039177,-17.8718,36.4369,8.27492,60
2018,07,31,1039177,-18.2616,32.5247,31.3305,62
2018,07,31,1039177,-17.873,36.4294,10.8572,65
2018,07,31,1039177,-18.1473,33.9682,67.0864,72
2018,07,31,1039177,-18.1482,33.9603,109.066,75
2018,07,31,1039177,-18.1606,33.8414,18.4097,31
2018,07,31,1039177,-18.1615,33.8332,44.969,68
2018,07,31,1039177,-18.2687,32.5275,53.1024,88
2018,07,31,1039177,-18.2696,32.5179,20.1197,75
2018,07,31,1039177,-16.2977,47.2703,11.47,70
2018,07,31,1039177,-18.1678,32.936,19.4218,73
2018,07,31,1039177,-16.0974,48.2095,12.9041,67
2018,07,31,1039177,-18.0392,34.0206,14.8412,77
2018,07,31,1039177,-17.771,36.4715,35.2711,85
2018,07,31,1039177,-17.7722,36.4608,13.9642,72
2018,07,31,1039177,-17.7713,36.4743,11.8824,52
2018,07,31,1039177,-17.7725,36.4637,38.3238,65
2018,07,31,1039177,-16.189,47.4535,13.3738,79
2018,07,31,1039177,-16.198,47.3995,7.0878,72
2018,07,31,1039177,-16.1995,47.3906,5.36175,69
2018,07,31,1039177,-16.3466,46.3696,6.91593,66
2018,07,31,1039177,-17.9673,34.3566,14.586,78
2018,07,31,1039177,-17.7466,36.0935,9.17975,56
2018,07,31,1039177,-17.969,34.0129,11.2429,72
2018,07,31,1039177,-17.8081,35.1485,6.09985,41
2018,07,31,1039177,-16.1009,47.3914,11.2139,73
2018,07,31,1039177,-16.0984,47.3921,11.0166,73
2018,07,31,1039177,-17.8076,35.1472,7.71429,36
2018,07,31,1039177,-17.8219,34.5194,12.8834,75
2018,07,31,1039177,-17.7534,35.0614,7.97683,70
2018,07,31,1039177,-18.1399,30.4133,41.9511,80
2018,07,31,1039177,-15.9697,47.5653,16.9984,81
2018,07,31,1039177,-15.9687,47.567,17.4702,82
2018,07,31,1039177,-17.6716,35.2304,7.67587,67
2018,07,31,1039177,-18.1358,30.4079,49.4221,82
2018,07,31,1039177,-15.736,48.6463,5.6063,47
2018,07,31,1039177,-15.7379,48.636,11.9298,72
2018,07,31,1039177,-16.1139,46.3803,71.6297,100
2018,07,31,1039177,-16.1488,45.993,5.65893,61
2018,07,31,1039177,-17.9877,31.1689,21.6441,72
2018,07,31,1039177,-17.9888,31.1564,22.7181,73
2018,07,31,1039177,-18.0358,30.2445,93.8204,68
2018,07,31,1039177,-18.0369,30.2303,31.6609,57
2018,07,31,1039177,-16.1623,45.6764,7.8548,67
2018,07,31,1039177,-17.9918,31.1614,37.6338,80
2018,07,31,1039177,-17.6972,33.9079,20.3241,75
2018,07,31,1039177,-17.698,33.9002,35.5338,83
2018,07,31,1039177,-17.6859,33.9069,93.5124,99
2018,07,31,1039177,-17.6867,33.8991,49.6936,92
2018,07,31,1039177,-17.72,33.5755,14.2421,72
2018,07,31,1039177,-18.0307,30.2508,58.6582,84
2018,07,31,1039177,-18.0319,30.2365,108.915,92
2018,07,31,1039177,-18.0165,30.2498,27.1776,73
2018,07,31,1039177,-18.0177,30.2355,321.663,100
2018,07,31,1039177,-18.0189,30.2212,261.326,100
2018,07,31,1039177,-17.9049,30.7467,27.0527,68
2018,07,31,1039177,-17.9257,30.494,19.6143,69
2018,07,31,1039177,-17.9126,30.7393,18.3955,66
2018,07,31,1039177,-17.9338,30.5001,25.0473,72
2018,07,31,1039177,-17.438,35.3295,6.91473,69
2018,07,31,1039177,-17.4325,34.9965,8.92529,74
2018,07,31,1039177,-17.3914,35.2793,9.06444,75
2018,07,31,1039177,-17.3805,35.2844,24.3325,88
2018,07,31,1039177,-17.3811,35.2781,34.4659,92
2018,07,31,1039177,-17.3776,35.2133,22.4026,86
2018,07,31,1039177,-17.3783,35.2069,31.1749,90
2018,07,31,1039177,-15.8422,46.4504,6.95196,73
2018,07,31,1039177,-17.3686,35.1993,6.00539,52
2018,07,31,1039177,-17.3762,35.2117,27.6384,67
2018,07,31,1039177,-17.3769,35.2054,24.4939,66
2018,07,31,1039177,-15.744,46.8291,5.94067,44
2018,07,31,1039177,-17.3673,35.1978,9.36908,76
2018,07,31,1039177,-15.6578,46.8134,7.79372,60
2018,07,31,1039177,-15.4737,47.569,7.61701,45
2018,07,31,1039177,-15.5885,46.8028,16.106,78
2018,07,31,1039177,-17.3861,33.2883,16.6662,45
2018,07,31,1039177,-17.387,33.2796,16.375,70
2018,07,31,1039177,-17.3879,33.2708,20.673,68
2018,07,31,1039177,-17.3771,33.2704,21.1079,50
2018,07,31,1039177,-15.3584,47.7445,9.44861,73
2018,07,31,1039177,-15.2794,48.1116,8.56934,67
2018,07,31,1039177,-15.4124,46.782,8.51269,62
2018,07,31,1039177,-17.5081,30.1259,17.8798,58
2018,07,31,1039177,-16.9807,35.2523,27.1467,89
2018,07,31,1039177,-16.9814,35.2461,64.7966,99
2018,07,31,1039177,-17.0459,34.5506,20.4675,82
2018,07,31,1039177,-16.8979,35.4104,6.47324,69
2018,07,31,1039177,-16.9234,34.394,5.73194,20
2018,07,31,1039177,-17.2728,30.6733,30.6754,57
2018,07,31,1039177,-16.9279,34.3935,12.2622,75
2018,07,31,1039177,-17.2654,30.6762,21.523,70
2018,07,31,1039177,-17.2665,30.6643,18.8198,68
2018,07,31,1039177,-16.3623,38.4642,5.09053,59
2018,07,31,1039177,-16.1541,38.6784,10.0293,74
2018,07,31,1039177,-16.056,39.3114,8.29249,55
2018,07,31,1039177,-16.4099,35.0371,10.355,72
2018,07,31,1039177,-16.3573,34.464,6.66013,65
2018,07,31,1039177,-16.6913,31.2296,17.0367,38
2018,07,31,1039177,-16.6924,31.2183,17.2906,51
2018,07,31,1039177,-16.3029,34.1023,7.68513,61
2018,07,31,1039177,-16.2409,34.3656,8.69818,70
2018,07,31,1039177,-16.2115,34.3342,12.3142,33
2018,07,31,1039177,-15.5879,39.4861,13.331,77
2018,07,31,1039177,-16.2007,34.333,16.124,48
2018,07,31,1039177,-16.2039,34.3327,17.9716,61
2018,07,31,1039177,-16.1931,34.3315,30.6156,85
2018,07,31,1039177,-16.1939,34.3246,16.8312,39
2018,07,31,1039177,-16.1707,34.3362,15.8269,78
2018,07,31,1039177,-16.1715,34.3292,9.40385,70
2018,07,31,1039177,-15.7798,37.4723,28.5321,86
2018,07,31,1039177,-16.0311,34.3475,8.9987,70
2018,07,31,1039177,-15.3741,39.538,22.0153,84
2018,07,31,1039177,-15.3665,39.5369,7.66693,69
2018,07,31,1039177,-15.9638,33.9927,11.1444,71
2018,07,31,1039177,-13.6663,49.7292,5.25021,66
2018,07,31,1039177,-16.3861,29.3788,20.6257,59
2018,07,31,1039177,-15.1299,40.3859,5.77173,63
2018,07,31,1040431,-15.1258,40.3869,11.7133,56
2018,07,31,1040431,-16.3863,29.3739,29.4871,64
2018,07,31,1040431,-15.8667,34.0183,12.7077,75
2018,07,31,1040431,-15.8489,33.8738,15.6667,76
2018,07,31,1040431,-15.8267,33.9764,12.6043,74
2018,07,31,1040431,-15.7872,33.7756,10.6014,69
2018,07,31,1040431,-15.3882,37.1127,11.0884,69
2018,07,31,1040431,-15.7455,33.9525,12.5747,72
2018,07,31,1040431,-15.9977,31.0874,18.0824,71
2018,07,31,1040431,-15.9998,31.0911,13.9346,65
2018,07,31,1040431,-15.6823,33.7714,31.2963,87
2018,07,31,1040431,-15.6832,33.7639,11.5727,73
2018,07,31,1040431,-15.5892,33.4421,11.1545,72
2018,07,31,1040431,-15.1101,37.1994,10.0519,55
2018,07,31,1040431,-15.1112,37.1907,42.093,69
2018,07,31,1040431,-15.1114,37.1926,36.391,89
2018,07,31,1040431,-15.1026,37.1914,35.3335,89
2018,07,31,1040431,-15.4416,33.8336,10.7774,71
2018,07,31,1040431,-13.1207,49.7546,6.01146,47
2018,07,31,1040431,-15.4549,33.5005,11.484,72
2018,07,31,1040431,-15.4757,33.2876,12.8649,57
2018,07,31,1040431,-15.4195,33.3775,15.714,77
2018,07,31,1040431,-15.2802,34.0354,15.5627,77
2018,07,31,1040431,-14.8699,37.4879,11.8805,77
2018,07,31,1040431,-14.919,37.0878,11.7428,72
2018,07,31,1040431,-14.8678,37.4881,11.3613,57
2018,07,31,1040431,-14.9198,37.0888,9.88536,35
2018,07,31,1040431,-14.9731,36.5285,10.5544,62
2018,07,31,1040431,-15.274,34.0339,17.6766,79
2018,07,31,1040431,-15.3332,33.098,15.0925,76
2018,07,31,1040431,-15.3341,33.0896,21.9388,81
2018,07,31,1040431,-14.7948,37.4447,31.0594,88
2018,07,31,1040431,-15.3828,32.2837,19.1204,78
2018,07,31,1040431,-14.7862,37.4436,24.4763,85
2018,07,31,1040431,-15.3431,32.552,14.638,71
2018,07,31,1040431,-15.3737,32.1289,11.7697,67
2018,07,31,1040431,-15.235,33.3664,14.7676,47
2018,07,31,1040431,-15.2474,33.2471,27.6997,63
2018,07,31,1040431,-14.4164,40.0977,11.661,77
2018,07,31,1040431,-14.3967,40.1575,5.34648,19
2018,07,31,1040431,-15.3463,32.5536,15.4181,55
2018,07,31,1040431,-15.3799,32.1312,13.8094,70
2018,07,31,1040431,-14.89,36.2621,11.6142,0
2018,07,31,1040431,-15.2458,33.2472,29.0784,84
2018,07,31,1040431,-14.9775,35.4677,8.70022,28
2018,07,31,1040431,-15.1259,34.1114,10.5099,72
2018,07,31,1040431,-15.2097,33.3639,22.9879,51
2018,07,31,1040431,-15.4414,31.0388,19.8689,72
2018,07,31,1040431,-15.4425,31.0278,43.654,84
2018,07,31,1040431,-14.2677,40.6589,9.95027,77
2018,07,31,1040431,-15.0926,34.1157,15.2603,77
2018,07,31,1040431,-15.089,33.949,19.4463,82
2018,07,31,1040431,-15.0945,33.8984,26.3499,59
2018,07,31,1040431,-15.0757,33.9698,15.1481,61
2018,07,31,1040431,-15.0781,33.9479,11.2958,49
2018,07,31,1040431,-15.082,33.9114,30.4332,89
2018,07,31,1040431,-15.2433,32.3759,27.9073,82
2018,07,31,1040431,-15.2443,32.3663,17.119,75
2018,07,31,1040431,-15.0578,34.0329,11.6907,56
2018,07,31,1040431,-15.0711,33.9103,82.6427,75
2018,07,31,1040431,-15.0829,33.9492,27.6535,66
2018,07,31,1040431,-15.0872,33.9128,269.927,75
2018,07,31,1040431,-15.0897,33.8915,10.9975,54
2018,07,31,1040431,-14.4114,39.1709,10.2101,68
2018,07,31,1040431,-14.7732,36.4195,14.2686,74
2018,07,31,1040431,-15.0686,33.9773,10.051,46
2018,07,31,1040431,-15.0695,33.9701,8.48972,48
2018,07,31,1040431,-15.0762,33.9117,49.6481,94
2018,07,31,1040431,-15.0771,33.9046,26.9898,76
2018,07,31,1040431,-15.237,32.3696,23.5203,80
2018,07,31,1040431,-15.0396,34.0387,17.2086,78
2018,07,31,1040431,-15.0403,34.0317,16.2073,75
2018,07,31,1040431,-15.2715,31.1677,49.0463,85
2018,07,31,1040431,-15.2726,31.1565,48.2222,85
2018,07,31,1040431,-14.9397,34.1491,8.80908,53
2018,07,31,1040431,-15.2713,31.1711,19.9371,73
2018,07,31,1040431,-15.2725,31.1599,69.6759,90
2018,07,31,1040431,-14.1563,40.1252,6.66748,44
2018,07,31,1040431,-14.4684,37.7546,14.9606,79
2018,07,31,1040431,-14.4694,37.7469,10.1437,71
2018,07,31,1040431,-14.9934,33.3052,14.7854,74
2018,07,31,1040431,-14.5462,36.8642,9.57708,47
2018,07,31,1040431,-15.041,32.5327,25.1277,66
2018,07,31,1040431,-15.0419,32.5241,17.834,17
2018,07,31,1040431,-14.9197,33.4561,21.9916,81
2018,07,31,1040431,-14.9206,33.4483,26.3821,83
2018,07,31,1040431,-14.9214,33.4404,13.6185,43
2018,07,31,1040431,-14.9856,32.8333,10.9111,71
2018,07,31,1040431,-15.1518,31.1833,16.2146,71
2018,07,31,1040431,-14.9102,33.439,31.4779,45
2018,07,31,1040431,-15.1485,31.0809,17.145,52
2018,07,31,1040431,-14.078,40.1575,8.32812,62
2018,07,31,1040431,-14.0811,40.1588,7.49569,71
2018,07,31,1040431,-14.917,33.4557,13.9131,74
2018,07,31,1040431,-14.9179,33.4479,25.8874,83
2018,07,31,1040431,-14.9188,33.44,25.2183,83
2018,07,31,1040431,-14.4326,37.3406,18.6613,73
2018,07,31,1040431,-14.9075,33.4385,23.8388,82
2018,07,31,1040431,-14.3585,37.8425,12.8332,73
2018,07,31,1040431,-14.4229,37.3477,23.7277,72
2018,07,31,1040431,-15.1496,31.0845,16.3947,69
2018,07,31,1040431,-14.2787,38.3227,15.9529,82
2018,07,31,1040431,-15.1441,30.8765,39.8258,82
2018,07,31,1040431,-15.3037,29.219,25.7516,69
2018,07,31,1040431,-14.3017,38.02,8.70262,70
2018,07,31,1040431,-14.4065,37.201,24.043,80
2018,07,31,1040431,-15.0548,31.5028,15.4386,70
2018,07,31,1040431,-14.989,31.9009,13.2346,46
2018,07,31,1040431,-14.0346,39.852,15.7991,80
2018,07,31,1040431,-14.9584,31.9565,18.3301,54
2018,07,31,1040431,-14.1216,38.9877,12.3159,70
2018,07,31,1040431,-14.2172,38.2848,55.5658,98
2018,07,31,1040431,-14.2181,38.2775,18.3121,85
2018,07,31,1040431,-14.9848,31.8927,15.1405,58
2018,07,31,1040431,-14.9651,31.9592,20.2055,74
2018,07,31,1040431,-14.9568,31.9195,18.6155,73
2018,07,31,1040431,-14.9579,31.91,62.9595,91
2018,07,31,1040431,-14.9589,31.9004,74.2106,93
2018,07,31,1040431,-14.8679,32.6307,10.8563,70
2018,07,31,1040431,-14.8689,32.622,31.7451,85
2018,07,31,1040431,-14.9591,31.7795,21.0524,75
2018,07,31,1040431,-15.0457,30.9411,23.8699,76
2018,07,31,1040431,-15.0504,30.8949,15.5495,67
2018,07,31,1040431,-14.2174,37.9703,7.59753,57
2018,07,31,1040431,-14.4827,35.7119,20.6436,0
2018,07,31,1040431,-14.1559,38.1878,13.0245,79
2018,07,31,1040431,-14.9247,31.4926,12.925,68
2018,07,31,1040431,-14.7992,32.4839,13.2098,51
2018,07,31,1040431,-14.1428,38.0964,7.81509,42
2018,07,31,1040431,-14.5005,35.135,13.0707,51
2018,07,31,1040431,-14.1295,38.0791,47.5101,95
2018,07,31,1040431,-14.9229,31.4942,19.5161,75
2018,07,31,1040431,-14.1105,38.1587,8.13864,71
2018,07,31,1040431,-14.8029,32.4846,12.4019,68
2018,07,31,1040431,-14.804,32.4754,13.173,69
2018,07,31,1040431,-14.889,31.6914,17.1395,70
2018,07,31,1040431,-13.7796,40.5068,7.08569,62
2018,07,31,1040431,-14.7054,33.1505,24.9352,83
2018,07,31,1040431,-14.9351,31.0027,25.3265,78
2018,07,31,1040431,-14.7681,32.4711,22.9267,79
2018,07,31,1040431,-14.7691,32.4619,27.6864,82
2018,07,31,1040431,-14.8709,31.4997,14.5233,70
2018,07,31,1040431,-14.812,31.9432,18.077,68
2018,07,31,1040431,-14.838,31.5704,15.8524,68
2018,07,31,1040431,-14.8221,31.6005,18.6946,74
2018,07,31,1040431,-14.8232,31.5901,24.3143,78
2018,07,31,1040431,-14.746,32.0994,30.5884,82
2018,07,31,1040431,-14.7864,31.7017,26.6379,79
2018,07,31,1040431,-14.7875,31.6914,46.3075,86
2018,07,31,1040431,-13.8667,39.2204,25.2155,86
2018,07,31,1040431,-13.868,39.211,15.0824,80
2018,07,31,1040431,-14.7513,32.1036,29.178,81
2018,07,31,1040431,-14.7523,32.0943,22.2674,76
2018,07,31,1040431,-13.8591,39.2193,17.4395,78
2018,07,31,1040431,-13.8604,39.2099,36.4799,91
2018,07,31,1040431,-14.6846,32.5975,10.4563,67
2018,07,31,1040431,-14.783,31.6958,50.9623,88
2018,07,31,1040431,-14.7841,31.6855,14.6616,70
2018,07,31,1040431,-14.5372,33.7965,12.0514,73
2018,07,31,1040431,-14.7892,31.518,18.0389,72
2018,07,31,1040431,-14.7903,31.5076,14.8504,69
2018,07,31,1040431,-14.6196,32.9688,29.7208,84
2018,07,31,1040431,-14.6714,32.4987,27.047,82
2018,07,31,1040431,-14.6724,32.4899,41.41,87
2018,07,31,1040431,-14.7185,32.0631,17.6167,71
2018,07,31,1040431,-14.7195,32.0544,29.9249,80
2018,07,31,1040431,-14.828,31.0212,24.8914,76
2018,07,31,1040431,-14.6964,32.1542,14.9095,71
2018,07,31,1040431,-14.279,35.7149,15.5683,63
2018,07,31,1040431,-14.6241,32.7135,30.4097,85
2018,07,31,1040431,-14.625,32.705,12.4488,74
2018,07,31,1040431,-14.6343,32.6191,76.1637,95
2018,07,31,1040431,-14.6352,32.6106,131.008,100
2018,07,31,1040431,-13.8679,38.8672,9.33115,63
2018,07,31,1040431,-14.6423,32.4324,14.2028,73
2018,07,31,1040431,-14.6432,32.4235,27.4546,82
2018,07,31,1040431,-14.7235,31.6583,12.8238,65
2018,07,31,1040431,-14.6854,31.9049,14.2524,67
2018,07,31,1040431,-14.6922,31.7161,21.0227,77
2018,07,31,1040431,-14.7888,30.7471,17.3767,69
2018,07,31,1040431,-14.4552,33.8372,11.2587,71
2018,07,31,1040431,-14.6212,32.2857,12.7632,69
2018,07,31,1040431,-14.6637,31.8726,25.2407,79
2018,07,31,1040431,-14.6646,31.863,39.4782,85
2018,07,31,1040431,-14.8255,30.0755,36.5744,59
2018,07,31,1040431,-13.7795,39.2369,8.42222,49
2018,07,31,1040431,-13.7744,39.217,18.5448,82
2018,07,31,1040431,-13.78,39.2387,11.1505,74
2018,07,31,1040431,-13.7751,39.2188,17.9551,82
2018,07,31,1040431,-14.6807,31.9057,19.679,56
2018,07,31,1040431,-14.4492,33.8356,12.6447,76
2018,07,31,1040431,-14.6715,31.8749,23.2593,78
2018,07,31,1040431,-14.6726,31.8653,51.4075,88
2018,07,31,1040431,-14.7917,30.7503,24.4945,74
2018,07,31,1040431,-13.5986,40.3146,9.44546,61
2018,07,31,1040431,-14.5821,32.3546,11.4274,69
2018,07,31,1040431,-14.8188,30.0806,22.3146,69
2018,07,31,1040431,-13.5668,40.3854,30.3167,89
2018,07,31,1040431,-13.7143,39.2677,36.4893,90
2018,07,31,1040431,-13.7068,39.2666,25.5422,85
2018,07,31,1040431,-13.6083,39.8223,15.0427,79
2018,07,31,1040431,-13.615,39.6072,8.24586,25
2018,07,31,1040431,-14.588,31.7881,11.3083,52
2018,07,31,1040431,-13.5843,39.7038,12.8609,62
2018,07,31,1040431,-14.0601,35.9948,8.3939,50
2018,07,31,1040431,-13.7935,37.9962,10.1785,76
2018,07,31,1040431,-14.5287,31.8718,21.9596,72
2018,07,31,1040431,-14.4533,32.1144,14.7489,71
2018,07,31,1040431,-13.6897,38.286,8.77548,66
2018,07,31,1040431,-13.3927,40.4437,11.083,75
2018,07,31,1040431,-13.3936,40.4442,11.391,77
2018,07,31,1040431,-13.5843,39.0997,8.48054,46
